#,NACE definition,type,dimensional class,Share of firms,Share of firms per sbs sector,sbs reference row,L min,L max,Firms in absolute numbers,Recipe,K min,K max,Cost of capital,Wage
12,Basic pharmaceutical products and pharmaceutical preparations,I,From 10 to 19 persons employed,2.65085588665046e-10,0.03273716299284782,1.0,10,19,0.010754578265200125,559.5572440070915,5595.572440070916,10631.58763613474,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,I,From 20 to 49 persons employed,1.7392984231492646e-10,0.03273716299284782,1.0,20,49,0.007056370401913295,559.5572440070915,11191.144880141832,27418.30495634749,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,I,From 50 to 249 persons employed,1.1014379520608473e-10,0.03273716299284782,1.0,50,249,0.004468557011851646,559.5572440070915,27977.86220035458,139329.7537577658,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,I,250 persons employed or more,2.1231437566676945e-11,0.03273716299284782,1.0,250,1850,0.0008613639019134102,559.5572440070915,139889.31100177288,1035180.9014131195,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,Int,From 0 to 9 persons employed,0.0012320404881935596,0.03273716299284782,1.0,0,9,49984.14256655572,559.5572440070915,559.5572440070915,5036.015196063824,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,Int,From 10 to 19 persons employed,8.391881488115385e-05,0.03273716299284782,1.0,10,19,3404.6040265983515,559.5572440070915,5595.572440070916,10631.58763613474,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,Int,From 20 to 49 persons employed,5.506140983762657e-05,0.03273716299284782,1.0,20,49,2233.8530150699858,559.5572440070915,11191.144880141832,27418.30495634749,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,Int,From 50 to 249 persons employed,3.486849966742813e-05,0.03273716299284782,1.0,50,249,1414.6223887609892,559.5572440070915,27977.86220035458,139329.7537577658,0.15,61449.92909950993
12,Basic pharmaceutical products and pharmaceutical preparations,Int,250 persons employed or more,6.721289858838993e-06,0.03273716299284782,1.0,250,1850,272.68414776525816,559.5572440070915,139889.31100177288,1035180.9014131195,0.15,61449.92909950993
13,Rubber and plastic products,C,From 0 to 9 persons employed,0.0002641094343079322,0.051463025750899116,1.0,0,9,10714.975476963447,110.23961956873268,110.23961956873268,992.1565761185941,0.15,41719.83817342727
13,Rubber and plastic products,C,From 10 to 19 persons employed,1.7989466205408978e-05,0.051463025750899116,1.0,10,19,729.8364397308115,110.23961956873268,1102.3961956873268,2094.5527718059207,0.15,41719.83817342727
13,Rubber and plastic products,C,From 20 to 49 persons employed,1.1803376547904575e-05,0.051463025750899116,1.0,20,49,478.86547706094024,110.23961956873268,2204.7923913746536,5401.741358867902,0.15,41719.83817342727
13,Rubber and plastic products,C,From 50 to 249 persons employed,7.474672959679527e-06,0.051463025750899116,1.0,50,249,303.2490591301929,110.23961956873268,5511.980978436634,27449.66527261444,0.15,41719.83817342727
13,Rubber and plastic products,C,250 persons employed or more,1.4408260762926499e-06,0.051463025750899116,1.0,250,1850,58.4546179294949,110.23961956873268,27559.90489218317,203943.29620215547,0.15,41719.83817342727
13,Rubber and plastic products,I,From 0 to 9 persons employed,3.483717125415263e-05,0.051463025750899116,1.0,0,9,1413.3513884241067,110.23961956873268,110.23961956873268,992.1565761185941,0.15,41719.83817342727
13,Rubber and plastic products,I,From 10 to 19 persons employed,2.3728880288234435e-06,0.051463025750899116,1.0,10,19,96.26856800874118,110.23961956873268,1102.3961956873268,2094.5527718059207,0.15,41719.83817342727
13,Rubber and plastic products,I,From 20 to 49 persons employed,1.5569161747443523e-06,0.051463025750899116,1.0,20,49,63.16441771869125,110.23961956873268,2204.7923913746536,5401.741358867902,0.15,41719.83817342727
13,Rubber and plastic products,I,From 50 to 249 persons employed,9.859415383910006e-07,0.051463025750899116,1.0,50,249,39.9998562461875,110.23961956873268,5511.980978436634,27449.66527261444,0.15,41719.83817342727
13,Rubber and plastic products,I,250 persons employed or more,1.9005116155272575e-07,0.051463025750899116,1.0,250,1850,7.710415724989171,110.23961956873268,27559.90489218317,203943.29620215547,0.15,41719.83817342727
13,Rubber and plastic products,Int,From 0 to 9 persons employed,0.002650299452607059,0.051463025750899116,1.0,0,9,107523.20800545289,110.23961956873268,110.23961956873268,992.1565761185941,0.15,41719.83817342727
13,Rubber and plastic products,Int,From 10 to 19 persons employed,0.00018052165596364189,0.051463025750899116,1.0,10,19,7323.80167251436,110.23961956873268,1102.3961956873268,2094.5527718059207,0.15,41719.83817342727
13,Rubber and plastic products,Int,From 20 to 49 persons employed,0.00011844515318356035,0.051463025750899116,1.0,20,49,4805.3448565843655,110.23961956873268,2204.7923913746536,5401.741358867902,0.15,41719.83817342727
13,Rubber and plastic products,Int,From 50 to 249 persons employed,7.500724730021683e-05,0.051463025750899116,1.0,50,249,3043.059849498977,110.23961956873268,5511.980978436634,27449.66527261444,0.15,41719.83817342727
13,Rubber and plastic products,Int,250 persons employed or more,1.4458478438328548e-05,0.051463025750899116,1.0,250,1850,586.5835209819396,110.23961956873268,27559.90489218317,203943.29620215547,0.15,41719.83817342727
14,Other non-metallic mineral products,C,From 0 to 9 persons employed,0.00015375762938037534,0.03620832672900528,1.0,0,9,6237.979466821627,118.71841452067596,118.71841452067596,1068.4657306860836,0.15,44928.6115226513
14,Other non-metallic mineral products,C,From 10 to 19 persons employed,1.0472998379668211e-05,0.03620832672900528,1.0,10,19,424.89175406579744,118.71841452067596,1187.1841452067597,2255.6498758928433,0.15,44928.6115226513
14,Other non-metallic mineral products,C,From 20 to 49 persons employed,6.871618204193848e-06,0.03620832672900528,1.0,20,49,278.78300045558547,118.71841452067596,2374.3682904135194,5817.202311513122,0.15,44928.6115226513
14,Other non-metallic mineral products,C,From 50 to 249 persons employed,4.3515597906810586e-06,0.03620832672900528,1.0,50,249,176.5436988870464,118.71841452067596,5935.920726033798,29560.885215648315,0.15,44928.6115226513
14,Other non-metallic mineral products,C,250 persons employed or more,8.388113905158296e-07,0.03620832672900528,1.0,250,1850,34.030755102430604,118.71841452067596,29679.603630168993,219629.06686325054,0.15,44928.6115226513
14,Other non-metallic mineral products,I,From 0 to 9 persons employed,6.071557637647505e-05,0.03620832672900528,1.0,0,9,2463.243744580208,118.71841452067596,118.71841452067596,1068.4657306860836,0.15,44928.6115226513
14,Other non-metallic mineral products,I,From 10 to 19 persons employed,4.135561503997821e-06,0.03620832672900528,1.0,10,19,167.78060282066895,118.71841452067596,1187.1841452067597,2255.6498758928433,0.15,44928.6115226513
14,Other non-metallic mineral products,I,From 20 to 49 persons employed,2.713454035341406e-06,0.03620832672900528,1.0,20,49,110.0854027526023,118.71841452067596,2374.3682904135194,5817.202311513122,0.15,44928.6115226513
14,Other non-metallic mineral products,I,From 50 to 249 persons employed,1.71833724214283e-06,0.03620832672900528,1.0,50,249,69.71330448289271,118.71841452067596,5935.920726033798,29560.885215648315,0.15,44928.6115226513
14,Other non-metallic mineral products,I,250 persons employed or more,3.3122855270049664e-07,0.03620832672900528,1.0,250,1850,13.43801227228377,118.71841452067596,29679.603630168993,219629.06686325054,0.15,44928.6115226513
14,Other non-metallic mineral products,Int,From 0 to 9 persons employed,0.0018605556779957451,0.03620832672900528,1.0,0,9,75483.13643353543,118.71841452067596,118.71841452067596,1068.4657306860836,0.15,44928.6115226513
14,Other non-metallic mineral products,Int,From 10 to 19 persons employed,0.0001267292990888096,0.03620832672900528,1.0,10,19,5141.434403915114,118.71841452067596,1187.1841452067597,2255.6498758928433,0.15,44928.6115226513
14,Other non-metallic mineral products,Int,From 20 to 49 persons employed,8.315052929961204e-05,0.03620832672900528,1.0,20,49,3373.4345184469425,118.71841452067596,2374.3682904135194,5817.202311513122,0.15,44928.6115226513
14,Other non-metallic mineral products,Int,From 50 to 249 persons employed,5.265637425158547e-05,0.03620832672900528,1.0,50,249,2136.2802138817897,118.71841452067596,5935.920726033798,29560.885215648315,0.15,44928.6115226513
14,Other non-metallic mineral products,Int,250 persons employed or more,1.0150099879147363e-05,0.03620832672900528,1.0,250,1850,411.791693768083,118.71841452067596,29679.603630168993,219629.06686325054,0.15,44928.6115226513
15,Basic metals,C,From 0 to 9 persons employed,2.7618389971604868e-06,0.04270418092187881,1.0,0,9,112.04839086282935,92.82322425748067,92.82322425748067,835.4090183173262,0.15,35128.65800796197
15,Basic metals,C,From 10 to 19 persons employed,1.8811902510938444e-07,0.04270418092187881,1.0,10,19,7.632028541802025,92.82322425748067,928.2322425748068,1763.6412608921328,0.15,35128.65800796197
15,Basic metals,C,From 20 to 49 persons employed,1.234299930769013e-07,0.04270418092187881,1.0,20,49,5.007580862858425,92.82322425748067,1856.4644851496137,4548.337988616553,0.15,35128.65800796197
15,Basic metals,C,From 50 to 249 persons employed,7.81639751914152e-08,0.04270418092187881,1.0,50,249,3.1711289661144804,92.82322425748067,4641.161212874034,23112.98284011269,0.15,35128.65800796197
15,Basic metals,C,250 persons employed or more,1.506697273445812e-08,0.04270418092187881,1.0,250,1850,0.6112702629682129,92.82322425748067,23205.806064370172,171722.96487633925,0.15,35128.65800796197
15,Basic metals,I,From 0 to 9 persons employed,1.6604620005244176e-05,0.04270418092187881,1.0,0,9,673.6529371875773,92.82322425748067,92.82322425748067,835.4090183173262,0.15,35128.65800796197
15,Basic metals,I,From 10 to 19 persons employed,1.131001818320985e-06,0.04270418092187881,1.0,10,19,45.88498241066603,92.82322425748067,928.2322425748068,1763.6412608921328,0.15,35128.65800796197
15,Basic metals,I,From 20 to 49 persons employed,7.420809592445518e-07,0.04270418092187881,1.0,20,49,30.106381095633868,92.82322425748067,1856.4644851496137,4548.337988616553,0.15,35128.65800796197
15,Basic metals,I,From 50 to 249 persons employed,4.6993438338989603e-07,0.04270418092187881,1.0,50,249,19.065337090282977,92.82322425748067,4641.161212874034,23112.98284011269,0.15,35128.65800796197
15,Basic metals,I,250 persons employed or more,9.05850620337642e-08,0.04270418092187881,1.0,250,1850,3.675055080157903,92.82322425748067,23205.806064370172,171722.96487633925,0.15,35128.65800796197
15,Basic metals,Int,From 0 to 9 persons employed,0.002427927212784716,0.04270418092187881,1.0,0,9,98501.51931531783,92.82322425748067,92.82322425748067,835.4090183173262,0.15,35128.65800796197
15,Basic metals,Int,From 10 to 19 persons employed,0.00016537506378003583,0.04270418092187881,1.0,10,19,6709.301231694511,92.82322425748067,928.2322425748068,1763.6412608921328,0.15,35128.65800796197
15,Basic metals,Int,From 20 to 49 persons employed,0.00010850706336370256,0.04270418092187881,1.0,20,49,4402.154455655783,92.82322425748067,1856.4644851496137,4548.337988616553,0.15,35128.65800796197
15,Basic metals,Int,From 50 to 249 persons employed,6.871379635879575e-05,0.04270418092187881,1.0,50,249,2787.7332168873754,92.82322425748067,4641.161212874034,23112.98284011269,0.15,35128.65800796197
15,Basic metals,Int,250 persons employed or more,1.3245346000938701e-05,0.04270418092187881,1.0,250,1850,537.3664820260893,92.82322425748067,23205.806064370172,171722.96487633925,0.15,35128.65800796197
16,"Fabricated metal products, except machinery and equipment",C,From 0 to 9 persons employed,0.0002392479875728419,0.10945780324006169,1.0,0,9,9706.341337155574,100.95282218883119,100.95282218883119,908.5753996994807,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",C,From 10 to 19 persons employed,1.629606151113733e-05,0.10945780324006169,1.0,10,19,661.1346539758204,100.95282218883119,1009.5282218883119,1918.1036215877925,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",C,From 20 to 49 persons employed,1.0692287812627503e-05,0.10945780324006169,1.0,20,49,433.7883726310262,100.95282218883119,2019.0564437766238,4946.6882872527285,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",C,From 50 to 249 persons employed,6.771058625961229e-06,0.10945780324006169,1.0,50,249,274.70327714861713,100.95282218883119,5047.64110944156,25137.252725018967,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",C,250 persons employed or more,1.3051966132856065e-06,0.10945780324006169,1.0,250,1850,52.95210199748246,100.95282218883119,25238.2055472078,186762.7210493377,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",I,From 0 to 9 persons employed,0.0007306355153330562,0.10945780324006169,1.0,0,9,29642.037021155822,100.95282218883119,100.95282218883119,908.5753996994807,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",I,From 10 to 19 persons employed,4.976627565765391e-05,0.10945780324006169,1.0,10,19,2019.0283041151827,100.95282218883119,1009.5282218883119,1918.1036215877925,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",I,From 20 to 49 persons employed,3.265300283326289e-05,0.10945780324006169,1.0,20,49,1324.7392147290732,100.95282218883119,2019.0564437766238,4946.6882872527285,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",I,From 50 to 249 persons employed,2.067802516843863e-05,0.10945780324006169,1.0,50,249,838.9118441468657,100.95282218883119,5047.64110944156,25137.252725018967,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",I,250 persons employed or more,3.985918585286101e-06,0.10945780324006169,1.0,250,1850,161.7095580338786,100.95282218883119,25238.2055472078,186762.7210493377,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",Int,From 0 to 9 persons employed,0.005302930620075701,0.10945780324006169,1.0,0,9,215141.01417483203,100.95282218883119,100.95282218883119,908.5753996994807,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",Int,From 10 to 19 persons employed,0.00036120213361350267,0.10945780324006169,1.0,10,19,14654.046774349996,100.95282218883119,1009.5282218883119,1918.1036215877925,0.15,38205.27884027088
16,"Fabricated metal products, except machinery and equipment",Int,From 20 to 49 persons employed,0.0002369945135817767,0.10945780324006169,1.0,20,49,9614.917421855045,100.95282218883119,2019.0564437766238,4946.6882872527285,0.15,38205.27884027088
